timestamp,session_id,function,phase,duration_sec
2025-11-17 01:47:33.471769,p8v6qs,websocket_endpoint,receive,0.001002
2025-11-17 01:47:33.472771,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:33.474316,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:38.490561,p8v6qs,websocket_endpoint,receive,0.001038
2025-11-17 01:47:38.492567,p8v6qs,websocket_endpoint,receive,0.000997
2025-11-17 01:47:38.494560,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:43.507973,p8v6qs,websocket_endpoint,receive,0.001015
2025-11-17 01:47:43.510031,p8v6qs,websocket_endpoint,receive,0.001012
2025-11-17 01:47:43.511043,p8v6qs,websocket_endpoint,receive,0.001434
2025-11-17 01:47:48.579813,p8v6qs,websocket_endpoint,receive,0.001539
2025-11-17 01:47:48.581351,p8v6qs,websocket_endpoint,receive,0.001542
2025-11-17 01:47:48.582893,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:53.594114,p8v6qs,websocket_endpoint,receive,0.001005
2025-11-17 01:47:53.596080,p8v6qs,websocket_endpoint,receive,0.001004
2025-11-17 01:47:53.597084,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:58.613955,p8v6qs,websocket_endpoint,receive,0.000999
2025-11-17 01:47:58.615960,p8v6qs,websocket_endpoint,receive,0.000999
2025-11-17 01:47:58.616960,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:46:59.310147,p8v6qs,websocket_endpoint,receive,119.977127
2025-11-17 01:48:59.289275,p8v6qs,client,update_english,0.014003
2025-11-17 01:48:59.305280,p8v6qs,websocket_endpoint,receive,3.667326
2025-11-17 01:49:02.973639,p8v6qs,client,update_english,0.018314
2025-11-17 01:49:03.766659,p8v6qs,websocket_endpoint,receive,0.001009
2025-11-17 01:49:03.768670,p8v6qs,websocket_endpoint,receive,0.243956
2025-11-17 01:49:04.029620,p8v6qs,websocket_endpoint,receive,0.004001
2025-11-17 01:49:04.034622,p8v6qs,client,update_english,0.010002
2025-11-17 01:49:04.013619,p8v6qs,punctuate,update_punctuated,0.033003
2025-11-17 01:49:04.048621,p8v6qs,websocket_endpoint,receive,0.0
